replica,epoch,loss,base,ctr
8,34,14.685992,13.317128,1.368865
8,35,20.848692,19.474564,1.374128
8,36,10.651551,9.287238,1.364313
8,37,20.346967,18.991835,1.355132
8,38,20.571096,19.225631,1.345465
8,39,20.594835,19.247514,1.347322
8,40,20.42008,19.078814,1.341266
8,41,19.912438,18.58419,1.328248
8,42,20.055504,18.734111,1.321393
8,43,16.787972,15.467866,1.320106
8,44,10.547955,9.240924,1.307031
8,45,15.2131,13.91082,1.30228
8,46,19.835523,18.53754,1.297983
8,47,10.607543,9.314473,1.29307
8,48,11.56869,10.285855,1.282835
8,49,19.310429,18.046263,1.264166
8,50,15.54201,14.274741,1.26727
8,51,10.26707,9.012482,1.254588
8,52,19.105084,17.849324,1.25576
8,53,19.614161,18.363593,1.250567
8,54,18.894792,17.658081,1.236711
8,55,18.519126,17.286387,1.232739
8,56,14.760428,13.531188,1.22924
8,57,13.49372,12.266775,1.226944
8,58,18.542607,17.322048,1.220558
8,59,18.324627,17.107425,1.217202
8,60,18.295545,17.087651,1.207894
8,61,15.10909,13.902671,1.206419
8,62,9.254971,8.051087,1.203884
8,63,10.259306,9.063466,1.19584
8,64,18.037603,16.849462,1.188142
8,65,15.408508,14.222433,1.186075
8,66,9.434414,8.25256,1.181854
8,67,15.965203,14.797451,1.167751
8,68,17.815464,16.646314,1.16915
8,69,16.520184,15.354838,1.165345
8,70,9.201918,8.04091,1.161008
8,71,15.258554,14.111869,1.146685
8,72,17.520047,16.373043,1.147004
8,73,9.446331,8.307203,1.139128
8,74,8.997363,7.865429,1.131934
8,75,9.496365,8.36456,1.131805
8,76,9.482273,8.359712,1.122561
8,77,15.336035,14.224974,1.111061
8,78,17.240971,16.124843,1.116128
8,79,11.493888,10.37922,1.114668
8,80,14.383684,13.274877,1.108807
9,1,32292.227264,32289.418744,2.808584
9,2,109.350963,107.835141,1.515822
9,3,20.583587,19.202188,1.381399
9,4,12.716566,11.401372,1.315194
9,5,10.879738,9.606459,1.27328
9,6,10.41704,9.195601,1.221439
9,7,10.150253,8.976043,1.174211
9,8,9.867429,8.731493,1.135937
9,9,9.768715,8.669943,1.098771
9,10,9.67119,8.600227,1.070963
